date,warehouse_id,product_id,current_stock,temperature
2024-07-07,W03,P0004,71,28.2706145984224
2024-07-14,W03,P0004,273,19.831300857490568
2024-07-21,W03,P0004,235,24.349808921318772
2024-07-28,W03,P0004,36,20.128774888065323
2024-08-04,W03,P0004,284,22.751712382646062
2024-08-11,W03,P0004,299,23.089302116125644
2024-08-18,W03,P0004,931,20.900834014142035
2024-08-25,W03,P0004,234,19.317271357105586
2024-09-01,W03,P0004,364,21.931475221760678
2024-09-08,W03,P0004,502,20.99927470384981
2024-09-15,W03,P0004,353,21.541404172923908
2024-09-22,W03,P0004,745,23.99575543720381
2024-09-29,W03,P0004,273,19.231123403426444
2024-10-06,W03,P0004,923,19.689504456696163
2024-10-13,W03,P0004,96,22.27691370171876
2024-10-20,W03,P0004,374,22.10627885611409
2024-10-27,W03,P0004,803,19.365264192582067
2024-11-03,W03,P0004,102,23.616357165493916
2024-11-10,W03,P0004,251,20.620695702625785
2024-11-17,W03,P0004,481,20.66768643851448
2024-11-24,W03,P0004,15,19.086156923495842
2024-12-01,W03,P0004,622,22.46791493775486
2024-12-08,W03,P0004,98,21.099511281547247
2024-12-15,W03,P0004,436,19.507489020575424
2024-12-22,W03,P0004,632,21.375124369806482
2024-12-29,W03,P0004,355,17.257867426135626
2025-01-05,W03,P0004,21,20.825970105817
2025-01-12,W03,P0004,458,21.55503429578835
2025-01-19,W03,P0004,651,22.915339601174182
2025-01-26,W03,P0004,228,22.187642126461707
2025-02-02,W03,P0004,544,19.842245586393148
2025-02-09,W03,P0004,281,23.078017364565767
2025-02-16,W03,P0004,684,23.374846869926124
2025-02-23,W03,P0004,252,22.062879071379733
2025-03-02,W03,P0004,974,22.09556891119927
2025-03-09,W03,P0004,184,20.872844976869267
2025-03-16,W03,P0004,118,21.024154920703435
2025-03-23,W03,P0004,437,22.24293953363666
2025-03-30,W03,P0004,662,24.73383066033007
2025-04-06,W03,P0004,323,25.579092111172116
2025-04-13,W03,P0004,984,21.178697715260224
2025-04-20,W03,P0004,420,22.590564445837934
2025-04-27,W03,P0004,801,18.188113569197274
2025-05-04,W03,P0004,427,21.736114791052128
2025-05-11,W03,P0004,802,21.757268613728186
2025-05-18,W03,P0004,278,20.024342602798672
2025-05-25,W03,P0004,552,22.841548256242707
2025-06-01,W03,P0004,413,22.66232947925365
2025-06-08,W03,P0004,171,24.03387455966167
2025-06-15,W03,P0004,9,21.602742737258644
2025-06-22,W03,P0004,83,22.32024792259412
2025-06-29,W03,P0004,44,21.037036646836825
2025-07-06,W03,P0004,636,23.194783490904054
2025-07-13,W03,P0004,615,23.175557974626074
2025-07-20,W03,P0004,39,24.827484325993037
2025-07-27,W03,P0004,359,22.95503958074238
2025-08-03,W03,P0004,709,24.662117009408327
2025-08-10,W03,P0004,479,22.71416599586334
2025-08-17,W03,P0004,561,21.78297537554698
2025-08-24,W03,P0004,518,20.794672355473537
2025-08-31,W03,P0004,975,20.2053043888214
2025-09-07,W03,P0004,561,22.056203830777818
2025-09-14,W03,P0004,836,22.511290086514148
2025-09-21,W03,P0004,194,17.546921246238007
2025-09-28,W03,P0004,479,22.06894075951414
2025-10-05,W03,P0004,572,22.06142350368272
2025-10-12,W03,P0004,299,21.607623232755596
2025-10-19,W03,P0004,481,22.54474103684766
2025-10-26,W03,P0004,994,21.174640738598175
2025-11-02,W03,P0004,65,24.389698322610275
2025-11-09,W03,P0004,25,20.889754582799107
2025-11-16,W03,P0004,285,21.65179228570526
2025-11-23,W03,P0004,746,19.852821964598228
2025-11-30,W03,P0004,783,23.82740467303367
2024-01-07,W03,P0026,23,21.135768978742753
2024-01-14,W03,P0026,607,16.889804997417023
2024-01-21,W03,P0026,649,24.355087211931586
2024-01-28,W03,P0026,14,22.636378581763758
2024-02-04,W03,P0026,330,20.707873291852604
2024-02-11,W03,P0026,288,22.915000548469237
2024-02-18,W03,P0026,819,23.314930445343634
2024-02-25,W03,P0026,393,24.088641884137008
2024-03-03,W03,P0026,351,20.75132921453728
2024-03-10,W03,P0026,139,22.728616145950816
2024-03-17,W03,P0026,569,21.966924900294558
2024-03-24,W03,P0026,80,22.888959746560452
2024-03-31,W03,P0026,717,21.486239397793796
2024-04-07,W03,P0026,428,22.204662047697774
2024-04-14,W03,P0026,66,24.765234525856656
2024-04-21,W03,P0026,742,22.191510603822042
2024-04-28,W03,P0026,956,21.45734473709411
2024-05-05,W03,P0026,389,21.740979411907727
2024-05-12,W03,P0026,770,21.828725223466204
2024-05-19,W03,P0026,843,21.297219890317116
2024-05-26,W03,P0026,888,20.367758335743282
2024-06-02,W03,P0026,388,19.739727363710003
2024-06-09,W03,P0026,868,22.29770824308663
2024-06-16,W03,P0026,417,21.540885212804156
2024-06-23,W03,P0026,541,23.285584538670527
2024-06-30,W03,P0026,512,21.451161037874563
2024-07-07,W03,P0026,5,22.837077064735098
2024-07-14,W03,P0026,509,21.8228964385117
2024-07-21,W03,P0026,891,25.338148377635328
2024-07-28,W03,P0026,838,18.050395628095206
2024-08-04,W03,P0026,218,24.036738426423085
2024-08-11,W03,P0026,45,24.54414237973458
2024-08-18,W03,P0026,802,24.861957954532734
2024-08-25,W03,P0026,931,21.274515704162493
2024-09-01,W03,P0026,771,25.441203142563023
2024-09-08,W03,P0026,557,21.403978219451556
2024-09-15,W03,P0026,3,26.12279305003583
2024-09-22,W03,P0026,16,22.907241676712957
2024-09-29,W03,P0026,259,21.68577919940495
2024-10-06,W03,P0026,646,23.50185220352098
2024-10-13,W03,P0026,943,20.606550385789472
2024-10-20,W03,P0026,490,23.724406987411314
2024-10-27,W03,P0026,160,21.675719396125697
2024-11-03,W03,P0026,439,22.817814682077888
2024-11-10,W03,P0026,280,18.76616133862029
2024-11-17,W03,P0026,328,23.832651255945635
2024-11-24,W03,P0026,605,20.375307479455717
2024-12-01,W03,P0026,750,19.177634236896335
2024-12-08,W03,P0026,116,21.463944980663804
2024-12-15,W03,P0026,454,21.769699734060513
2024-12-22,W03,P0026,508,24.009148997781388
2024-12-29,W03,P0026,468,20.032979012653552
2025-01-05,W03,P0026,412,22.210638404248638
2025-01-12,W03,P0026,302,20.913258723243345
2025-01-19,W03,P0026,424,22.81541044485112
2025-01-26,W03,P0026,645,22.22727349142718
2025-02-02,W03,P0026,974,21.292751068394026
2025-02-09,W03,P0026,872,15.697388674204298
2025-02-16,W03,P0026,346,21.77610774729842
2025-02-23,W03,P0026,820,23.670557102326352
2025-03-02,W03,P0026,635,20.796199290418258
2025-03-09,W03,P0026,873,23.887731334435642
2025-03-16,W03,P0026,771,18.531888160760055
2025-03-23,W03,P0026,112,22.064765245990845
2025-03-30,W03,P0026,147,24.040424616292032
2025-04-06,W03,P0026,575,19.57439764789868
2025-04-13,W03,P0026,509,22.4096116237023
2025-04-20,W03,P0026,346,19.33655998177
2025-04-27,W03,P0026,221,22.54104005653255
2025-05-04,W03,P0026,421,20.675261265984275
2025-05-11,W03,P0026,979,22.731850489386773
2025-05-18,W03,P0026,577,21.91230660566985
2025-05-25,W03,P0026,23,21.230313724473334
2025-06-01,W03,P0026,857,23.59576261104377
2025-06-08,W03,P0026,499,21.735060221560918
2025-06-15,W03,P0026,778,22.251144556489795
2025-06-22,W03,P0026,413,22.96678972374252
2025-06-29,W03,P0026,386,21.735473683624125
2025-07-06,W03,P0026,382,24.164037762899856
2025-07-13,W03,P0026,674,20.765443395213726
2025-07-20,W03,P0026,633,21.127969253712617
2025-07-27,W03,P0026,593,20.878500486234483
2025-08-03,W03,P0026,829,22.241520338761777
2025-08-10,W03,P0026,699,21.86992815386582
2025-08-17,W03,P0026,492,23.267971424510865
2025-08-24,W03,P0026,19,23.469614251622644
2025-08-31,W03,P0026,939,21.167916888313066
2025-09-07,W03,P0026,778,24.235221992306332
2025-09-14,W03,P0026,505,24.88142210284284
2025-09-21,W03,P0026,814,20.00559485119843
2025-09-28,W03,P0026,761,20.98371435936904
2025-10-05,W03,P0026,543,20.561790806471425
2025-10-12,W03,P0026,951,18.470697735180543
2025-10-19,W03,P0026,441,19.71545690027848
2025-10-26,W03,P0026,819,20.079919593562686
2025-11-02,W03,P0026,991,22.612660289347367
2025-11-09,W03,P0026,48,20.65301687228394
2025-11-16,W03,P0026,553,16.93679987144186
2025-11-23,W03,P0026,687,23.445174459527934
2025-11-30,W03,P0026,384,19.355841625460528
2024-01-07,W03,P0017,347,20.4861505612292
2024-01-14,W03,P0017,512,23.61633675094276
2024-01-21,W03,P0017,847,21.9883246787403
2024-01-28,W03,P0017,747,21.230552869848463
2024-02-04,W03,P0017,259,21.020864279078253
2024-02-11,W03,P0017,187,22.163923538104726
2024-02-18,W03,P0017,199,22.102351626495572
2024-02-25,W03,P0017,613,17.58121643743462
2024-03-03,W03,P0017,457,23.157462682681825
2024-03-10,W03,P0017,169,21.9169216562571
2024-03-17,W03,P0017,871,23.91925381128069
2024-03-24,W03,P0017,650,23.639542148114565
2024-03-31,W03,P0017,76,23.68926163149182
2024-04-07,W03,P0017,491,24.61557592640215
2024-04-14,W03,P0017,139,27.033479344267093
2024-04-21,W03,P0017,374,23.269128129258387
2024-04-28,W03,P0017,619,22.40289204757001
2024-05-05,W03,P0017,907,25.10043581267862
2024-05-12,W03,P0017,973,21.41671212408019
2024-05-19,W03,P0017,544,25.411050115967026
2024-05-26,W03,P0017,837,23.97371420728359
2024-06-02,W03,P0017,270,21.883337197058765
2024-06-09,W03,P0017,212,21.715866919914426
2024-06-16,W03,P0017,967,21.400868493010123
2024-06-23,W03,P0017,925,23.992984649712355
2024-06-30,W03,P0017,155,22.560814635145114
2024-07-07,W03,P0017,89,22.757331202550077
2024-07-14,W03,P0017,431,22.007200751613876
2024-07-21,W03,P0017,490,21.752996761426616
2024-07-28,W03,P0017,165,19.319802825559467
2024-08-04,W03,P0017,22,22.79018523082282
2024-08-11,W03,P0017,480,27.69453903732924
2024-08-18,W03,P0017,518,21.793074500686785
2024-08-25,W03,P0017,749,22.62528874111493
2024-09-01,W03,P0017,662,18.698669995972388
2024-09-08,W03,P0017,280,18.604874125841956
2024-09-15,W03,P0017,544,23.552116828068854
2024-09-22,W03,P0017,660,22.795314702817944
2024-09-29,W03,P0017,998,16.73227493333782
2024-10-06,W03,P0017,538,21.43469421925359
2024-10-13,W03,P0017,208,20.957464210228608
2024-10-20,W03,P0017,65,21.03361106774843
2024-10-27,W03,P0017,449,24.093816136505104
2024-11-03,W03,P0017,856,21.74392043589829
2024-11-10,W03,P0017,714,21.876874138188327
2024-11-17,W03,P0017,626,22.026898067668572
2024-11-24,W03,P0017,567,25.215554431810506
2024-12-01,W03,P0017,46,17.2208007856742
2024-12-08,W03,P0017,29,20.483537271975706
2024-12-15,W03,P0017,544,23.195709737002165
2024-12-22,W03,P0017,49,23.211235819208145
2024-12-29,W03,P0017,894,18.076853210189455
2025-01-05,W03,P0017,87,18.685701997342925
2025-01-12,W03,P0017,623,18.359631724871594
2025-01-19,W03,P0017,749,20.671745019399076
2025-01-26,W03,P0017,583,23.109545708998787
2025-02-02,W03,P0017,771,22.3036581578728
2025-02-09,W03,P0017,973,22.464867684778568
2025-02-16,W03,P0017,550,22.54461011467256
2025-02-23,W03,P0017,636,19.922015586364857
2025-03-02,W03,P0017,792,21.571595620103963
2025-03-09,W03,P0017,590,22.7456364945414
2025-03-16,W03,P0017,681,22.618949878471145
2025-03-23,W03,P0017,667,22.160630921116656
2025-03-30,W03,P0017,863,20.380176616693532
2025-04-06,W03,P0017,406,18.962844664522883
2025-04-13,W03,P0017,772,21.513795984500124
2025-04-20,W03,P0017,452,20.690186251742052
2025-04-27,W03,P0017,741,22.832942720853904
2025-05-04,W03,P0017,32,21.20813621092682
2025-05-11,W03,P0017,187,25.283702265447303
2025-05-18,W03,P0017,794,22.81002982448739
2025-05-25,W03,P0017,874,22.923425616424943
2025-06-01,W03,P0017,412,21.190988907266746
2025-06-08,W03,P0017,607,20.209983297877997
2025-06-15,W03,P0017,149,23.733179950689962
2025-06-22,W03,P0017,762,19.65524918326139
2025-06-29,W03,P0017,88,21.113190005060236
2025-07-06,W03,P0017,571,20.898797806355365
2025-07-13,W03,P0017,292,20.7521517514756
2025-07-20,W03,P0017,919,23.09279396832389
2025-07-27,W03,P0017,251,22.416101893970694
2025-08-03,W03,P0017,471,22.306719991264497
2025-08-10,W03,P0017,900,21.230478865106626
2025-08-17,W03,P0017,526,23.843637747192417
2025-08-24,W03,P0017,775,20.46531392056714
2025-08-31,W03,P0017,617,25.310082717118316
2025-09-07,W03,P0017,169,20.677437288798217
2025-09-14,W03,P0017,114,21.44447554012833
2025-09-21,W03,P0017,364,19.227787342962014
2025-09-28,W03,P0017,514,22.11481746811411
2025-10-05,W03,P0017,935,16.762846801927104
2025-10-12,W03,P0017,303,21.206913916278697
2025-10-19,W03,P0017,745,23.396964047637596
2025-10-26,W03,P0017,518,24.17053086809877
2025-11-02,W03,P0017,204,24.67008862788829
2025-11-09,W03,P0017,133,20.128339429066777
2025-11-16,W03,P0017,613,24.45290704861295
2025-11-23,W03,P0017,544,24.217943293714224
2025-11-30,W03,P0017,88,21.07031806408656
2024-01-07,W03,P0043,589,19.3455398926523
2024-01-14,W03,P0043,326,19.532099619612556
2024-01-21,W03,P0043,745,20.500618881788874
2024-01-28,W03,P0043,983,21.301460876288346
2024-02-04,W03,P0043,795,21.607189528583472
2024-02-11,W03,P0043,931,22.343999117660555
2024-02-18,W03,P0043,974,25.04388118773045
2024-02-25,W03,P0043,503,19.661608306453346
2024-03-03,W03,P0043,744,21.06240381707688
2024-03-10,W03,P0043,218,16.13060018222241
2024-03-17,W03,P0043,781,19.802439603600725
2024-03-24,W03,P0043,755,22.883980645272484
2024-03-31,W03,P0043,242,19.763569729880107
2024-04-07,W03,P0043,958,24.909576498739863
2024-04-14,W03,P0043,431,21.8703084520411
2024-04-21,W03,P0043,445,23.259030487113055
2024-04-28,W03,P0043,389,26.562637910414196
2024-05-05,W03,P0043,628,21.479641485005956
2024-05-12,W03,P0043,937,22.430859942787553
2024-05-19,W03,P0043,316,26.92338369207352
2024-05-26,W03,P0043,492,23.404720781624587
2024-06-02,W03,P0043,161,22.030945492685593
2024-06-09,W03,P0043,511,20.70589358591801
2024-06-16,W03,P0043,67,23.07543131408346
2024-06-23,W03,P0043,829,21.880106246420066
2024-06-30,W03,P0043,435,19.998746177971825
2024-07-07,W03,P0043,568,20.899914883554015
2024-07-14,W03,P0043,148,21.210880798875245
2024-07-21,W03,P0043,697,22.467924179264383
2024-07-28,W03,P0043,953,24.274994181672813
2024-08-04,W03,P0043,728,22.02215254488805
2024-08-11,W03,P0043,492,23.76045492229958
2024-08-18,W03,P0043,36,21.258353134293777
2024-08-25,W03,P0043,448,22.051363562981873
2024-09-01,W03,P0043,751,24.831902449460493
2024-09-08,W03,P0043,387,23.618376381183197
2024-09-15,W03,P0043,771,25.07288729068984
2024-09-22,W03,P0043,874,22.37663957856727
2024-09-29,W03,P0043,913,19.896728218872024
2024-10-06,W03,P0043,621,21.855385586561386
2024-10-13,W03,P0043,714,21.486780278223875
2024-10-20,W03,P0043,138,24.584232137127803
2024-10-27,W03,P0043,148,19.755940716568404
2024-11-03,W03,P0043,337,22.11453687975222
2024-11-10,W03,P0043,455,23.580365462273082
2024-11-17,W03,P0043,238,18.767539252571765
2024-11-24,W03,P0043,819,20.481977997115536
2024-12-01,W03,P0043,571,21.24308943875719
2024-12-08,W03,P0043,961,21.217348989774948
2024-12-15,W03,P0043,43,24.015886836574172
2024-12-22,W03,P0043,888,22.03029910914086
2024-12-29,W03,P0043,481,23.96564656446982
2025-01-05,W03,P0043,365,24.646740324161442
2025-01-12,W03,P0043,155,24.680575774333114
2025-01-19,W03,P0043,806,19.403139387608448
2025-01-26,W03,P0043,315,26.159963980076117
2025-02-02,W03,P0043,399,20.09701501494694
2025-02-09,W03,P0043,646,24.27543585723853
2025-02-16,W03,P0043,306,17.592052639723967
2025-02-23,W03,P0043,628,23.353816132948424
2025-03-02,W03,P0043,579,21.58241748913355
2025-03-09,W03,P0043,258,23.170777578749327
2025-03-16,W03,P0043,426,20.76899551244807
2025-03-23,W03,P0043,220,18.528600210913186
2025-03-30,W03,P0043,370,22.673747948880887
2025-04-06,W03,P0043,328,18.563205081666187
2025-04-13,W03,P0043,339,19.834627209623786
2025-04-20,W03,P0043,274,24.648069082522294
2025-04-27,W03,P0043,260,22.768462221180812
2025-05-04,W03,P0043,563,25.015348265507793
2025-05-11,W03,P0043,929,22.69320681988182
2025-05-18,W03,P0043,758,21.869970655078856
2025-05-25,W03,P0043,542,21.85780783512508
2025-06-01,W03,P0043,828,19.02745026794394
2025-06-08,W03,P0043,913,22.17084576116957
2025-06-15,W03,P0043,361,20.53207031096907
2025-06-22,W03,P0043,334,20.41493713085231
2025-06-29,W03,P0043,116,22.68855810630161
2025-07-06,W03,P0043,72,23.712928548876253
2025-07-13,W03,P0043,611,20.414797941048153
2025-07-20,W03,P0043,991,16.79428677441559
2025-07-27,W03,P0043,677,22.43751132620899
2025-08-03,W03,P0043,9,22.12583403025777
2025-08-10,W03,P0043,626,21.03195986156524
2025-08-17,W03,P0043,328,22.328973194753598
2025-08-24,W03,P0043,346,19.05449458784094
2025-08-31,W03,P0043,638,23.762553701450848
2025-09-07,W03,P0043,171,20.264824178721575
2025-09-14,W03,P0043,656,25.292967557665907
2025-09-21,W03,P0043,311,17.175670544017805
2025-09-28,W03,P0043,221,19.27300339769502
2025-10-05,W03,P0043,219,21.260547146499626
2025-10-12,W03,P0043,231,23.681089429709218
2025-10-19,W03,P0043,328,20.33625546228408
2025-10-26,W03,P0043,438,23.13434452761337
2025-11-02,W03,P0043,666,22.25476149964608
2025-11-09,W03,P0043,245,24.540779868557827
2025-11-16,W03,P0043,162,21.84217386335888
2025-11-23,W03,P0043,672,25.324481824241417
2025-11-30,W03,P0043,870,22.463065123561606
2024-01-07,W03,P0035,243,18.752695302878458
2024-01-14,W03,P0035,347,23.39545836776049
2024-01-21,W03,P0035,6,23.882849466137188
2024-01-28,W03,P0035,590,23.400688870632127
2024-02-04,W03,P0035,535,23.10894001383033
2024-02-11,W03,P0035,841,19.86923218354848
2024-02-18,W03,P0035,203,20.3259145763632
2024-02-25,W03,P0035,784,21.146509015888192
2024-03-03,W03,P0035,904,20.840612965351053
2024-03-10,W03,P0035,903,23.407491684528633
2024-03-17,W03,P0035,557,22.092373253454234
2024-03-24,W03,P0035,392,25.3451613568656
2024-03-31,W03,P0035,973,22.383121807094632
2024-04-07,W03,P0035,2,23.662818365178357
2024-04-14,W03,P0035,620,21.15699041032446
2024-04-21,W03,P0035,532,23.82933929866079
2024-04-28,W03,P0035,654,23.640611176372307
2024-05-05,W03,P0035,9,23.860361569894714
2024-05-12,W03,P0035,177,21.602165937704584
2024-05-19,W03,P0035,686,21.800564250352092
2024-05-26,W03,P0035,249,21.784102750806344
2024-06-02,W03,P0035,559,24.482415355835162
2024-06-09,W03,P0035,290,20.782575070630656
2024-06-16,W03,P0035,346,24.071290524351117
2024-06-23,W03,P0035,427,22.539179048511716
2024-06-30,W03,P0035,874,21.79140337936859
2024-07-07,W03,P0035,349,25.03627328571495
2024-07-14,W03,P0035,523,22.81386738673657
2024-07-21,W03,P0035,615,20.186631636839323
2024-07-28,W03,P0035,351,24.097510050553197
2024-08-04,W03,P0035,715,20.57301621082077
2024-08-11,W03,P0035,915,21.05057007225138
2024-08-18,W03,P0035,469,24.081951526126407
2024-08-25,W03,P0035,371,19.37002120905685
2024-09-01,W03,P0035,313,23.36407298144295
2024-09-08,W03,P0035,767,20.153018068459165
2024-09-15,W03,P0035,412,19.615922093292713
2024-09-22,W03,P0035,618,19.28666726451093
2024-09-29,W03,P0035,661,24.637054581619267
2024-10-06,W03,P0035,545,27.371034383644474
2024-10-13,W03,P0035,456,25.709281632248228
2024-10-20,W03,P0035,818,23.254884269964396
2024-10-27,W03,P0035,539,21.97348957066716
2024-11-03,W03,P0035,537,24.131519703812923
2024-11-10,W03,P0035,146,25.584790681385474
2024-11-17,W03,P0035,304,21.21405993536987
2024-11-24,W03,P0035,25,22.392455209844567
2024-12-01,W03,P0035,99,22.630615457128894
2024-12-08,W03,P0035,646,20.889970765019022
2024-12-15,W03,P0035,469,23.09528300461853
2024-12-22,W03,P0035,820,22.934624968300184
2024-12-29,W03,P0035,235,21.324272037738016
2025-01-05,W03,P0035,824,23.252649959162937
2025-01-12,W03,P0035,46,23.033702141227693
2025-01-19,W03,P0035,498,21.075605154082428
2025-01-26,W03,P0035,602,20.424179791940375
2025-02-02,W03,P0035,493,22.732527677989243
2025-02-09,W03,P0035,927,20.847063173003654
2025-02-16,W03,P0035,236,25.251969348726817
2025-02-23,W03,P0035,570,22.949847394547067
2025-03-02,W03,P0035,766,22.3097126551951
2025-03-09,W03,P0035,456,24.639692981891933
2025-03-16,W03,P0035,783,26.747461258206844
2025-03-23,W03,P0035,698,25.924858828205636
2025-03-30,W03,P0035,350,21.487468378302815
2025-04-06,W03,P0035,712,21.456557665615698
2025-04-13,W03,P0035,84,18.40020681748556
2025-04-20,W03,P0035,267,19.32408330178823
2025-04-27,W03,P0035,970,19.027674832767065
2025-05-04,W03,P0035,254,19.10320312520783
2025-05-11,W03,P0035,422,19.329070637112707
2025-05-18,W03,P0035,13,18.331152132803137
2025-05-25,W03,P0035,940,21.19932807000471
2025-06-01,W03,P0035,848,20.5246973324124
2025-06-08,W03,P0035,573,20.75642129330015
2025-06-15,W03,P0035,846,19.89508633382177
2025-06-22,W03,P0035,897,19.523970980605945
2025-06-29,W03,P0035,775,23.863159197063716
2025-07-06,W03,P0035,418,20.503673486358764
2025-07-13,W03,P0035,981,26.084477801922226
2025-07-20,W03,P0035,89,18.860083414838545
2025-07-27,W03,P0035,889,23.076803574121815
2025-08-03,W03,P0035,375,24.414905267757796
2025-08-10,W03,P0035,31,25.227085251353422
2025-08-17,W03,P0035,793,22.049033220314563
2025-08-24,W03,P0035,898,24.136273076093218
2025-08-31,W03,P0035,672,22.82300030961071
2025-09-07,W03,P0035,977,22.476831128667964
2025-09-14,W03,P0035,358,20.320538436862854
2025-09-21,W03,P0035,722,25.088921545566745
2025-09-28,W03,P0035,759,23.780442991411356
2025-10-05,W03,P0035,419,20.20467074468338
2025-10-12,W03,P0035,85,21.206418071501336
2025-10-19,W03,P0035,494,21.12242801726354
2025-10-26,W03,P0035,880,23.06982694154492
2025-11-02,W03,P0035,963,23.61605514129866
2025-11-09,W03,P0035,12,21.97756230792032
2025-11-16,W03,P0035,757,23.26929088507051
2025-11-23,W03,P0035,357,24.483330166975602
2025-11-30,W03,P0035,670,19.46046504293401
2024-01-07,W03,P0028,818,23.107901533755925
2024-01-14,W03,P0028,433,20.16855372365462
2024-01-21,W03,P0028,173,21.197273631043437
2024-01-28,W03,P0028,400,21.23750728715315
2024-02-04,W03,P0028,435,22.29587892993841
2024-02-11,W03,P0028,613,21.633146695496567
2024-02-18,W03,P0028,925,19.157934607615676
2024-02-25,W03,P0028,563,29.318057488473617
2024-03-03,W03,P0028,201,22.005260285810987
2024-03-10,W03,P0028,543,18.340737148216203
2024-03-17,W03,P0028,148,23.23884086645557
2024-03-24,W03,P0028,553,23.287259427089154
2024-03-31,W03,P0028,988,18.837566118631855
2024-04-07,W03,P0028,597,23.585913950110186
2024-04-14,W03,P0028,507,21.230104548370647
2024-04-21,W03,P0028,444,20.793267121405
2024-04-28,W03,P0028,934,22.440170566860598
2024-05-05,W03,P0028,71,22.48189196573409
2024-05-12,W03,P0028,25,23.530675250508583
2024-05-19,W03,P0028,970,21.77578894391458
2024-05-26,W03,P0028,834,20.15364776410418
2024-06-02,W03,P0028,934,24.74576968264567
2024-06-09,W03,P0028,695,22.81695872072229
2024-06-16,W03,P0028,540,21.72240071767182
2024-06-23,W03,P0028,711,22.48410253677117
2024-06-30,W03,P0028,832,22.558888523159386
2024-07-07,W03,P0028,70,23.647630042613464
2024-07-14,W03,P0028,794,21.987143219852193
2024-07-21,W03,P0028,529,22.794519322303643
2024-07-28,W03,P0028,147,23.252950625955943
2024-08-04,W03,P0028,936,21.464712590237507
2024-08-11,W03,P0028,160,26.453698343554073
2024-08-18,W03,P0028,756,21.330564747426788
2024-08-25,W03,P0028,317,24.52525994213551
2024-09-01,W03,P0028,968,22.475903730732487
2024-09-08,W03,P0028,715,18.9207410697421
2024-09-15,W03,P0028,28,22.88460672226561
2024-09-22,W03,P0028,799,21.55754697866399
2024-09-29,W03,P0028,884,24.83216578511602
2024-10-06,W03,P0028,467,22.994257753761698
2024-10-13,W03,P0028,719,23.13838490070247
2024-10-20,W03,P0028,753,21.5143958115959
2024-10-27,W03,P0028,801,21.16459127600814
2024-11-03,W03,P0028,763,22.201690300653173
2024-11-10,W03,P0028,82,19.194679072710848
2024-11-17,W03,P0028,686,22.257115823274436
2024-11-24,W03,P0028,667,18.243547502106967
2024-12-01,W03,P0028,897,18.65588370109817
2024-12-08,W03,P0028,954,22.546532245745748
2024-12-15,W03,P0028,747,23.808460427078735
2024-12-22,W03,P0028,518,19.6191330971976
2024-12-29,W03,P0028,204,21.834594377111536
2025-01-05,W03,P0028,444,21.756041554557108
2025-01-12,W03,P0028,658,25.632135766086275
2025-01-19,W03,P0028,809,22.72106651844234
2025-01-26,W03,P0028,419,22.141280868552023
2025-02-02,W03,P0028,131,24.840548806901694
2025-02-09,W03,P0028,369,25.739871314032616
2025-02-16,W03,P0028,263,22.273770588913003
2025-02-23,W03,P0028,408,22.583633563670656
2025-03-02,W03,P0028,943,22.87169934536488
2025-03-09,W03,P0028,221,23.35062815251785
2025-03-16,W03,P0028,412,23.56979149816592
2025-03-23,W03,P0028,783,22.144075389559006
2025-03-30,W03,P0028,517,25.40075982623558
2025-04-06,W03,P0028,191,19.441676128501605
2025-04-13,W03,P0028,745,22.370519800336613
2025-04-20,W03,P0028,214,22.822173399457196
2025-04-27,W03,P0028,631,19.96634383342122
2025-05-04,W03,P0028,976,19.710890502081384
2025-05-11,W03,P0028,690,21.760283863482208
2025-05-18,W03,P0028,124,21.48920992752962
2025-05-25,W03,P0028,340,21.985168746899216
2025-06-01,W03,P0028,343,22.20584039996432
2025-06-08,W03,P0028,198,23.051643486282476
2025-06-15,W03,P0028,61,24.15322069000811
2025-06-22,W03,P0028,907,22.508709200929516
2025-06-29,W03,P0028,492,25.369747321481512
2025-07-06,W03,P0028,624,24.57504837995164
2025-07-13,W03,P0028,660,26.51348001096689
2025-07-20,W03,P0028,110,22.18044425395599
2025-07-27,W03,P0028,112,23.085598997020977
2025-08-03,W03,P0028,465,23.177823298209823
2025-08-10,W03,P0028,580,23.45724604862295
2025-08-17,W03,P0028,242,19.07568985041575
2025-08-24,W03,P0028,341,20.628839236042175
2025-08-31,W03,P0028,982,21.24999067999814
2025-09-07,W03,P0028,965,22.77681754075407
2025-09-14,W03,P0028,762,18.506800881879048
2025-09-21,W03,P0028,784,25.288110645176644
2025-09-28,W03,P0028,632,23.1259578650906
2025-10-05,W03,P0028,274,21.588997191759855
2025-10-12,W03,P0028,53,23.394351069358095
2025-10-19,W03,P0028,493,21.67894967890709
2025-10-26,W03,P0028,165,23.333905530014334
2025-11-02,W03,P0028,120,21.649685719757894
2025-11-09,W03,P0028,875,22.03448153808567
2025-11-16,W03,P0028,266,20.73538639161174
2025-11-23,W03,P0028,139,23.910629014938838
2025-11-30,W03,P0028,120,20.07603828858858
2024-01-07,W03,P0005,256,21.57871047172613
2024-01-14,W03,P0005,987,22.475739570510985
2024-01-21,W03,P0005,843,20.14668035236109
2024-01-28,W03,P0005,966,20.896911060653245
2024-02-04,W03,P0005,761,19.82382905187076
2024-02-11,W03,P0005,546,21.837560794416703
2024-02-18,W03,P0005,591,19.190153081462807
2024-02-25,W03,P0005,847,20.28937238780025
